"gene","uniprot","name","description","namespace"
"SPIN2B","Q9BPZ2","SPIN2B","spindlin family member 2B [Source:HGNC Symbol;Acc:HGNC:33147]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SPOUT1","Q5T280","SPOUT1","SPOUT domain containing methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26933]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SRC","P12931","SRC","SRC proto-oncogene, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:11283]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SSNA1","O43805","SSNA1","SS nuclear autoantigen 1 [Source:HGNC Symbol;Acc:HGNC:11321]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STAG1","Q8WVM7","STAG1","STAG1 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:11354]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STAG2","Q8N3U4","STAG2","STAG2 cohesin complex component [Source:HGNC Symbol;Acc:HGNC:11355]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STAT5B","P51692","STAT5B","signal transducer and activator of transcription 5B [Source:HGNC Symbol;Acc:HGNC:11367]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STEAP3","Q658P3","STEAP3","STEAP3 metalloreductase [Source:HGNC Symbol;Acc:HGNC:24592]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STK10","O94804","STK10","serine/threonine kinase 10 [Source:HGNC Symbol;Acc:HGNC:11388]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STOX1","Q6ZVD7","STOX1","storkhead box 1 [Source:HGNC Symbol;Acc:HGNC:23508]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STRA8","Q7Z7C7","STRA8","stimulated by retinoic acid 8 [Source:HGNC Symbol;Acc:HGNC:30653]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"STRADB","Q9C0K7","STRADB","STE20 related adaptor beta [Source:HGNC Symbol;Acc:HGNC:13205]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUGT1","Q9Y2Z0","SUGT1","SGT1 homolog, MIS12 kinetochore complex assembly cochaperone [Source:HGNC Symbol;Acc:HGNC:16987]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUN2","Q9UH99","SUN2","Sad1 and UNC84 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14210]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUV39H1","O43463","SUV39H1","SUV39H1 histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:11479]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SUV39H2","Q9H5I1","SUV39H2","SUV39H2 histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:17287]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYCE1","Q8N0S2","SYCE1","synaptonemal complex central element protein 1 [Source:HGNC Symbol;Acc:HGNC:28852]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYCE2","Q6PIF2","SYCE2","synaptonemal complex central element protein 2 [Source:HGNC Symbol;Acc:HGNC:27411]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYCE3","A1L190","SYCE3","synaptonemal complex central element protein 3 [Source:HGNC Symbol;Acc:HGNC:35245]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYCP1","Q15431","SYCP1","synaptonemal complex protein 1 [Source:HGNC Symbol;Acc:HGNC:11487]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYCP2","Q9BX26","SYCP2","synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"SYCP3","Q8IZU3","SYCP3","synaptonemal complex protein 3 [Source:HGNC Symbol;Acc:HGNC:18130]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TACC1","O75410","TACC1","transforming acidic coiled-coil containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11522]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TACC3","Q9Y6A5","TACC3","transforming acidic coiled-coil containing protein 3 [Source:HGNC Symbol;Acc:HGNC:11524]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TADA3","O75528","TADA3","transcriptional adaptor 3 [Source:HGNC Symbol;Acc:HGNC:19422]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAF1","P21675","TAF1","TATA-box binding protein associated factor 1 [Source:HGNC Symbol;Acc:HGNC:11535]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TAFAZZIN","Q16635","TAFAZZIN","tafazzin, phospholipid-lysophospholipid transacylase [Source:HGNC Symbol;Acc:HGNC:11577]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TBCD","Q9BTW9","TBCD","tubulin folding cofactor D [Source:HGNC Symbol;Acc:HGNC:11581]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TBRG1","Q3YBR2","TBRG1","transforming growth factor beta regulator 1 [Source:HGNC Symbol;Acc:HGNC:29551]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TDRD1","Q9BXT4","TDRD1","tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:11712]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TDRD12","Q587J7","TDRD12","tudor domain containing 12 [Source:HGNC Symbol;Acc:HGNC:25044]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TEAD3","Q99594","TEAD3","TEA domain transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:11716]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TENT4B","Q8NDF8","TENT4B","terminal nucleotidyltransferase 4B [Source:HGNC Symbol;Acc:HGNC:30758]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TERF1","P54274","TERF1","telomeric repeat binding factor 1 [Source:HGNC Symbol;Acc:HGNC:11728]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TERF2","Q15554","TERF2","telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TET2","Q6N021","TET2","tet methylcytosine dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:25941]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TEX14","Q8IWB6","TEX14","testis expressed 14, intercellular bridge forming factor [Source:HGNC Symbol;Acc:HGNC:11737]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TFDP2","Q14188","TFDP2","transcription factor Dp-2 [Source:HGNC Symbol;Acc:HGNC:11751]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TGFB2","P61812","TGFB2","transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"THAP1","Q9NVV9","THAP1","THAP domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20856]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"THAP5","Q7Z6K1","THAP5","THAP domain containing 5 [Source:HGNC Symbol;Acc:HGNC:23188]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIAL1","Q01085","TIAL1","TIA1 cytotoxic granule associated RNA binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:11804]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIMELESS","Q9UNS1","TIMELESS","timeless circadian regulator [Source:HGNC Symbol;Acc:HGNC:11813]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TIPIN","Q9BVW5","TIPIN","TIMELESS interacting protein [Source:HGNC Symbol;Acc:HGNC:30750]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TM4SF5","O14894","TM4SF5","transmembrane 4 L six family member 5 [Source:HGNC Symbol;Acc:HGNC:11857]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TMPRSS11A","Q6ZMR5","TMPRSS11A","transmembrane serine protease 11A [Source:HGNC Symbol;Acc:HGNC:27954]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TNKS","O95271","TNKS","tankyrase [Source:HGNC Symbol;Acc:HGNC:11941]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TOP1","P11387","TOP1","DNA topoisomerase I [Source:HGNC Symbol;Acc:HGNC:11986]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TOP2A","P11388","TOP2A","DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TOP3A","Q13472","TOP3A","DNA topoisomerase III alpha [Source:HGNC Symbol;Acc:HGNC:11992]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TOPAZ1","Q8N9V7","TOPAZ1","testis and ovary specific TOPAZ 1 [Source:HGNC Symbol;Acc:HGNC:24746]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53BP2","Q13625","TP53BP2","tumor protein p53 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:12000]","ENTREZGENE,GENECARDS,HGNC,WIKIGENE"
"TP63","Q9H3D4","TP63","tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP73","O15350","TP73","tumor protein p73 [Source:HGNC Symbol;Acc:HGNC:12003]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TPPP","O94811","TPPP","tubulin polymerization promoting protein [Source:HGNC Symbol;Acc:HGNC:24164]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TPR","P12270","TPR","translocated promoter region, nuclear basket protein [Source:HGNC Symbol;Acc:HGNC:12017]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TPRA1","Q86W33","TPRA1","transmembrane protein adipocyte associated 1 [Source:HGNC Symbol;Acc:HGNC:30413]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TPX2","Q9ULW0","TPX2","TPX2 microtubule nucleation factor [Source:HGNC Symbol;Acc:HGNC:1249]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRIM21","P19474","TRIM21","tripartite motif containing 21 [Source:HGNC Symbol;Acc:HGNC:11312]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRIOBP","Q9H2D6","TRIOBP","TRIO and F-actin binding protein [Source:HGNC Symbol;Acc:HGNC:17009]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TRNP1","Q6NT89","TRNP1","TMF1 regulated nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:34348]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TSG101","Q99816","TSG101","tumor susceptibility 101 [Source:HGNC Symbol;Acc:HGNC:15971]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TSPYL2","Q9H2G4","TSPYL2","TSPY like 2 [Source:HGNC Symbol;Acc:HGNC:24358]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TTC28","Q96AY4","TTC28","tetratricopeptide repeat domain 28 [Source:HGNC Symbol;Acc:HGNC:29179]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TTYH1","Q9H313","TTYH1","tweety family member 1 [Source:HGNC Symbol;Acc:HGNC:13476]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBA1A","Q71U36","TUBA1A","tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBA1B","P68363","TUBA1B","tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBA1C","Q9BQE3","TUBA1C","tubulin alpha 1c [Source:HGNC Symbol;Acc:HGNC:20768]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBA3C","P0DPH7","TUBA3C","tubulin alpha 3c [Source:HGNC Symbol;Acc:HGNC:12408]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBA3D","P0DPH8","TUBA3D","tubulin alpha 3d [Source:HGNC Symbol;Acc:HGNC:24071]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBA3E","Q6PEY2","TUBA3E","tubulin alpha 3e [Source:HGNC Symbol;Acc:HGNC:20765]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBA4A","P68366","TUBA4A","tubulin alpha 4a [Source:HGNC Symbol;Acc:HGNC:12407]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBA4B","Q9H853","TUBA4B","tubulin alpha 4b [Source:HGNC Symbol;Acc:HGNC:18637]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBA8","Q9NY65","TUBA8","tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBAL3","A6NHL2","TUBAL3","tubulin alpha like 3 [Source:HGNC Symbol;Acc:HGNC:23534]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB","P07437","TUBB","tubulin beta class I [Source:HGNC Symbol;Acc:HGNC:20778]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB1","Q9H4B7","TUBB1","tubulin beta 1 class VI [Source:HGNC Symbol;Acc:HGNC:16257]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB2A","Q13885","TUBB2A","tubulin beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB2B","Q9BVA1","TUBB2B","tubulin beta 2B class IIb [Source:HGNC Symbol;Acc:HGNC:30829]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB3","Q13509","TUBB3","tubulin beta 3 class III [Source:HGNC Symbol;Acc:HGNC:20772]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB4A","P04350","TUBB4A","tubulin beta 4A class IVa [Source:HGNC Symbol;Acc:HGNC:20774]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB4B","P68371","TUBB4B","tubulin beta 4B class IVb [Source:HGNC Symbol;Acc:HGNC:20771]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB6","Q9BUF5","TUBB6","tubulin beta 6 class V [Source:HGNC Symbol;Acc:HGNC:20776]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB8","Q3ZCM7","TUBB8","tubulin beta 8 class VIII [Source:HGNC Symbol;Acc:HGNC:20773]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBB8B","A6NNZ2","TUBB8B","tubulin beta 8B [Source:HGNC Symbol;Acc:HGNC:24983]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBD1","Q9UJT1","TUBD1","tubulin delta 1 [Source:HGNC Symbol;Acc:HGNC:16811]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBE1","Q9UJT0","TUBE1","tubulin epsilon 1 [Source:HGNC Symbol;Acc:HGNC:20775]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBG1","P23258","TUBG1","tubulin gamma 1 [Source:HGNC Symbol;Acc:HGNC:12417]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBG2","Q9NRH3","TUBG2","tubulin gamma 2 [Source:HGNC Symbol;Acc:HGNC:12419]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBGCP2","Q9BSJ2","TUBGCP2","tubulin gamma complex associated protein 2 [Source:HGNC Symbol;Acc:HGNC:18599]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBGCP3","Q96CW5","TUBGCP3","tubulin gamma complex associated protein 3 [Source:HGNC Symbol;Acc:HGNC:18598]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBGCP4","Q9UGJ1","TUBGCP4","tubulin gamma complex associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16691]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBGCP5","Q96RT8","TUBGCP5","tubulin gamma complex associated protein 5 [Source:HGNC Symbol;Acc:HGNC:18600]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUBGCP6","Q96RT7","TUBGCP6","tubulin gamma complex associated protein 6 [Source:HGNC Symbol;Acc:HGNC:18127]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TUSC2","O75896","TUSC2","tumor suppressor 2, mitochondrial calcium regulator [Source:HGNC Symbol;Acc:HGNC:17034]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TXLNG","Q9NUQ3","TXLNG","taxilin gamma [Source:HGNC Symbol;Acc:HGNC:18578]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TXNIP","Q9H3M7","TXNIP","thioredoxin interacting protein [Source:HGNC Symbol;Acc:HGNC:16952]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TXNL4A","P83876","TXNL4A","thioredoxin like 4A [Source:HGNC Symbol;Acc:HGNC:30551]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TXNL4B","Q9NX01","TXNL4B","thioredoxin like 4B [Source:HGNC Symbol;Acc:HGNC:26041]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UBA3","Q8TBC4","UBA3","ubiquitin like modifier activating enzyme 3 [Source:HGNC Symbol;Acc:HGNC:12470]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UBE2C","O00762","UBE2C","ubiquitin conjugating enzyme E2 C [Source:HGNC Symbol;Acc:HGNC:15937]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UBE2I","P63279","UBE2I","ubiquitin conjugating enzyme E2 I [Source:HGNC Symbol;Acc:HGNC:12485]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UBE2S","Q16763","UBE2S","ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UHRF1","Q96T88","UHRF1","ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UHRF2","Q96PU4","UHRF2","ubiquitin like with PHD and ring finger domains 2 [Source:HGNC Symbol;Acc:HGNC:12557]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"URGCP","Q8TCY9","URGCP","upregulator of cell proliferation [Source:HGNC Symbol;Acc:HGNC:30890]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"USP16","Q9Y5T5","USP16","ubiquitin specific peptidase 16 [Source:HGNC Symbol;Acc:HGNC:12614]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"USP17L2","Q6R6M4","USP17L2","ubiquitin specific peptidase 17 like family member 2 [Source:HGNC Symbol;Acc:HGNC:34434]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"USP2","O75604","USP2","ubiquitin specific peptidase 2 [Source:HGNC Symbol;Acc:HGNC:12618]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"USP22","Q9UPT9","USP22","ubiquitin specific peptidase 22 [Source:HGNC Symbol;Acc:HGNC:12621]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"USP3","Q9Y6I4","USP3","ubiquitin specific peptidase 3 [Source:HGNC Symbol;Acc:HGNC:12626]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"USP37","Q86T82","USP37","ubiquitin specific peptidase 37 [Source:HGNC Symbol;Acc:HGNC:20063]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"USP39","Q53GS9","USP39","ubiquitin specific peptidase 39 [Source:HGNC Symbol;Acc:HGNC:20071]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"USP44","Q9H0E7","USP44","ubiquitin specific peptidase 44 [Source:HGNC Symbol;Acc:HGNC:20064]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"USP9X","Q93008","USP9X","ubiquitin specific peptidase 9 X-linked [Source:HGNC Symbol;Acc:HGNC:12632]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UTP14C","Q5TAP6","UTP14C","UTP14C small subunit processome component [Source:HGNC Symbol;Acc:HGNC:20321]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"VASH1","Q7L8A9","VASH1","vasohibin 1 [Source:HGNC Symbol;Acc:HGNC:19964]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"VCPIP1","Q96JH7","VCPIP1","valosin containing protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:30897]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"VPS4A","Q9UN37","VPS4A","vacuolar protein sorting 4 homolog A [Source:HGNC Symbol;Acc:HGNC:13488]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"VRK1","Q99986","VRK1","VRK serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:12718]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WAPL","Q7Z5K2","WAPL","WAPL cohesin release factor [Source:HGNC Symbol;Acc:HGNC:23293]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WASL","O00401","WASL","WASP like actin nucleation promoting factor [Source:HGNC Symbol;Acc:HGNC:12735]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WBP2NL","Q6ICG8","WBP2NL","WBP2 N-terminal like [Source:HGNC Symbol;Acc:HGNC:28389]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WDHD1","O75717","WDHD1","WD repeat and HMG-box DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23170]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WEE1","P30291","WEE1","WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WEE2","P0C1S8","WEE2","WEE2 oocyte meiosis inhibiting kinase [Source:HGNC Symbol;Acc:HGNC:19684]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WNT3A","P56704","WNT3A","Wnt family member 3A [Source:HGNC Symbol;Acc:HGNC:15983]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WNT7A","O00755","WNT7A","Wnt family member 7A [Source:HGNC Symbol;Acc:HGNC:12786]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WTAP","Q15007","WTAP","WT1 associated protein [Source:HGNC Symbol;Acc:HGNC:16846]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"WWTR1","Q9GZV5","WWTR1","WW domain containing transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:24042]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"XRCC2","O43543","XRCC2","X-ray repair cross complementing 2 [Source:HGNC Symbol;Acc:HGNC:12829]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"YEATS4","O95619","YEATS4","YEATS domain containing 4 [Source:HGNC Symbol;Acc:HGNC:24859]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"YTHDC2","Q9H6S0","YTHDC2","YTH N6-methyladenosine RNA binding protein C2 [Source:HGNC Symbol;Acc:HGNC:24721]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"YTHDF2","Q9Y5A9","YTHDF2","YTH N6-methyladenosine RNA binding protein F2 [Source:HGNC Symbol;Acc:HGNC:31675]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ZBTB16","Q05516","ZBTB16","zinc finger and BTB domain containing 16 [Source:HGNC Symbol;Acc:HGNC:12930]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ZBTB49","Q6ZSB9","ZBTB49","zinc finger and BTB domain containing 49 [Source:HGNC Symbol;Acc:HGNC:19883]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ZC3HC1","Q86WB0","ZC3HC1","zinc finger C3HC-type containing 1 [Source:HGNC Symbol;Acc:HGNC:29913]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ZFP36L2","P47974","ZFP36L2","ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ZFP42","Q96MM3","ZFP42","ZFP42 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:30949]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ZFYVE19","Q96K21","ZFYVE19","zinc finger FYVE-type containing 19 [Source:HGNC Symbol;Acc:HGNC:20758]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"ZMYND11","Q15326","ZMYND11","zinc finger MYND-type containing 11 [Source:HGNC Symbol;Acc:HGNC:16966]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
